1581,121,180,141
1427,1057,57,-1
326,1424,1388,-1
1260,1423,29,-1
378,1303,1420,1668
834,692,383,183
1215,1422,1006,-1
1511,1263,1035,-1
931,1358,1236,1566
1654,286,881,911
1637,887,-1,1251
251,1484,1475,-1
1123,1294,1439,-1
932,1099,1259,120
893,1038,714,-1
1208,990,-1,202
1645,1220,402,739
1638,1176,55,995
1238,1433,1048,-1
1682,1687,1679,124
228,402,1236,-1
1675,25,1024,926
161,1506,533,616
1448,249,76,-1
-1,904,1573,1691
-1,1639,1522,1546
140,1414,1045,1347
1212,1444,1046,-1
694,1464,1205,1063
1049,385,49,1230
225,1454,1334,1402
933,1350,747,-1
470,1165,466,1289
1451,1174,858,1402
108,1221,91,1185
1285,1504,-1,1589
1564,1346,-1,937
894,1299,1674,1621
1556,1474,1460,1346
1492,1459,-1,1306
1217,172,973,-1
184,922,191,1218
1291,448,1618,1046
1449,1487,1380,1100
1269,1511,-1,641
1242,1569,1557,1639
-1,1409,1408,152
1377,1495,1306,1473
1190,752,943,1382
-1,-1,1471,1349
332,1213,1470,1349
-1,1503,-1,1495
1495,-1,-1,1468
1492,-1,1596,1459
821,1476,1432,-1
1475,367,1636,-1
225,690,1174,-1
1360,37,184,-1
1482,134,1115,92
415,1359,-1,474
1584,392,1488,877
1616,281,1479,92
1419,986,1058,984
1432,858,1174,1403
396,883,816,846
1602,7,957,634
169,1387,121,1464
1481,1337,1098,204
1532,1591,1175,910
220,1492,340,1306
1684,1605,1301,-1
1490,1474,1269,1460
1265,673,1221,15
1017,476,1652,854
1276,1472,1473,1468
353,1265,848,1274
1350,673,363,-1
476,153,1330,1319
1037,816,1201,-1
990,988,1244,-1
-1,1548,-1,1517
202,1608,-1,992
-1,1517,1276,1472
1456,1248,-1,1607
60,396,1101,146
1443,1001,533,590
1548,-1,-1,1565
505,957,116,1714
1399,1052,708,1118
1169,1595,-1,1518
1165,1307,1465,1428
1516,1346,1556,1549
1517,1276,-1,1549
1530,252,-1,1555
704,379,159,1637
1595,1549,1512,1518
1513,1548,1501,1503
1552,1516,1510,-1
763,823,1037,-1
1696,1523,1541,1574
1270,1090,1579,650
1446,1565,-1,1355
-1,-1,1520,1613
206,887,775,764
217,976,-1,864
12,1419,91,746
768,-1,1553,1552
1597,1000,206,655
1204,1554,235,889
968,1155,1514,1267
414,266,1329,1194
1204,1489,1175,1096
949,1408,-1,92
138,319,353,1274
982,197,124,1305
731,1119,1383,1413
1385,1576,1672,-1
1562,1540,557,-1
13,1595,1169,-1
1538,1543,1116,1568
1520,1706,1696,1328
-1,991,1573,989
1593,1540,1558,1599
649,827,811,875
1313,-1,130,-1
-1,1569,1446,-1
1598,1633,1557,-1
1501,1552,1507,1517
1512,1516,-1,1513
1382,347,286,1044
166,1087,1603,-1
1548,1527,1622,1518
-1,3,1527,1169
1529,955,1054,165
727,1514,1576,-1
1459,-1,1512,1276
1301,1466,-1,1547
3,1543,1562,-1
1677,1713,25,1655
1211,1188,1235,-1
1562,1592,13,-1
1558,1538,1561,-1
1252,266,184,1189
1091,777,937,1457
1622,1522,1507,-1
1429,1231,-1,1694
1613,1574,1704,1684
964,-1,205,1540
1466,1693,-1,1546
1171,1149,-1,-1
2,22,30,-1
-1,1680,1002,1003
-1,1445,1680,1542
1567,1520,-1,965
1581,1580,1381,-1
1537,1555,1606,-1
1185,1192,1240,1327
1091,552,777,13
893,1250,1521,-1
1298,1575,563,233
169,1421,1575,-1
1357,1012,395,899
976,1305,-1,1415
686,1287,1024,1481
1328,1703,1700,-1
631,847,1405,1247
-1,1598,1593,1624
988,1623,1676,989
1605,1456,964,-1
-1,1605,1598,1301
1489,1017,229,1125
1561,1237,552,-1
-1,1543,3,1587
1261,559,1103,-1
1539,1091,1510,1516
1219,1412,937,1474
433,1528,1153,506
1587,1590,1599,1547
1543,1598,964,-1
1072,883,868,1107
1015,1644,708,1012
1197,1486,1387,950
640,1379,1551,1344
-1,1607,1605,1635
1590,1604,1589,1491
162,1666,1576,1225
1604,897,1504,1685
987,1208,1300,1502
968,-1,1290,1621
748,44,1257,1401
891,894,1612,-1
139,998,1611,981
1523,1695,-1,1567
1642,1330,1616,1062
1625,749,357,-1
943,718,1614,1482
971,391,416,1056
1373,1463,66,-1
1256,15,-1,-1
124,1295,994,-1
1458,993,982,1609
1565,768,-1,1552
-1,1208,989,1588
1633,-1,768,1587
642,1615,710,-1
1628,1180,906,-1
178,1239,1167,-1
1626,66,763,-1
119,1394,712,438
906,1254,977,-1
1,1141,1234,-1
1354,962,1173,-1
1639,1624,1355,1547
-1,1683,1685,1698
1685,965,1684,1604
367,860,1476,947
1431,1178,764,1515
1220,1438,55,739
1446,-1,1633,1466
707,1182,667,-1
248,426,1399,-1
737,1614,160,-1
176,852,755,664
1601,769,708,907
634,1437,228,291
713,1260,1230,-1
671,748,851,172
393,366,884,-1
1651,1336,1351,-1
143,884,137,-1
872,1649,120,-1
1247,1494,657,74
390,1658,1012,1184
1430,881,900,-1
1559,1667,-1,972
91,1419,644,963
125,1142,655,-1
395,1653,1105,-1
1092,963,1372,1286
1148,383,1193,1336
1160,1358,1714,1108
258,-1,1270,1182
771,380,1203,-1
1337,1163,187,905
147,77,1396,-1
1672,-1,1667,1606
1655,1673,1666,188
148,711,1425,-1
802,338,1246,-1
28,1073,1158,376
245,341,425,1023
1207,1666,1673,1537
1667,1216,1672,-1
194,987,1458,-1
1121,1442,999,-1
1003,-1,1680,1588
18,231,1559,1216
1132,1137,-1,-1
1702,1367,-1,1440
1572,-1,1573,1676
1245,1092,-1,1697
1686,-1,1440,1295
1634,1328,965,1703
1635,1567,-1,1491
1634,1635,-1,1607
1702,-1,1682,1690
1440,-1,1367,197
-1,904,1692,-1
1701,-1,508,-1
508,-1,1686,1691
1445,1690,1692,1295
508,1688,1691,-1
1695,1704,-1,1569
1566,1228,-1,-1
1613,-1,-1,1693
-1,1520,1541,-1
1681,1313,-1,-1
-1,1367,1634,1415
1700,1701,102,-1
1585,1702,1699,-1
1699,1702,-1,1689
1700,1679,1701,1686
1585,1683,1367,-1
1567,-1,1693,1242
-1,737,-1,182
1541,-1,102,1328
-1,51,140,1414
552,323,445,-1
1025,160,-1,-1
330,1203,306,-1
1364,920,698,-1
7,128,1353,1068
1559,45,84,-1
1387,1508,121,1661
299,300,305,-1
1383,1413,-1,1411
